"MED_ID","MED_NAME","GENRE","STOCK","PRICE_PIECE"
"1140","Inderal","Sleeping Drugs","237","29.85"
"1142","Inderide","Antibacterials","140","77.34"
"1144","Indinavir Sulfate","Antipyretics","115","126.63"
"1146","Indomethacin","Cold Cures","23","117.85"
"1148","Infasurf","Analgesics","75","46.34"
"1150","Infergen","Anticonvulsants","145","131.92"
"1152","Innohep","Antidepressants","94","23.83"
"1154","Inomax","Antiarrhythmics","140","58.31"
"1156","Insulin","Hypoglycemics","18","91.75"
"1158","Insulin Detemir","Cytotoxics","198","123.61"
"1160","Insulin Human","Cold Cures","104","121.05"
"1164","Intelence","Corticosteroids","9","6.46"
"1166","Interferon alfa-2b","Cold Cures","238","24.18"
"1168","Interferon beta-1b","Antihypertensives","182","22.84"
"1170","Intralipid 20%","Hypoglycemics","2","35.81"
"1172","Intuniv","Vitamins","213","24.65"
"1174","Invega","Muscle Relaxants","120","98.05"
"1176","Inversine","Antibiotics","161","6.87"
"1178","Iobenguane I 123","Analgesics","188","71.84"
"1182","Iplex","Antipyretics","118","37.58"
"1184","Irbesartan","Anticonvulsants","63","96.87"
"1186","Iron Dextran","Tranquilizer","159","116.02"
"1188","Ismelin","Antihistamines","196","2.07"
"1190","Isocarboxazid","Cytotoxics","40","106.91"
"1192","Isoniazid","Laxatives","129","61.92"
"1194","Isoptin SR","Muscle Relaxants","199","93.84"
"1198","Isosulfan Blue","Hormones","199","109.59"
"1200","Isradipine","Antifungals","241","125.83"
"1686","Ofatumumab","Hormones","56","105.94"
"1688","Oforta","Antibacterials","176","12.93"
"1690","Olanzapine","Anticonvulsants","213","48.85"
"1692","Olopatadine","Anticonvulsants","171","31.46"
"1694","Olux-E","Antidiarrheals","178","43.1"
"1698","Omnicef","Corticosteroids","145","109.05"
"1700","Omniscan","Diuretics","99","71.06"
"1702","Oncaspar","Vitamins","81","14.24"
"1704","Onsolis","Bronchodilators","39","24.36"
"1706","Opana","Antivirals","128","3.88"
"1708","Oprelvekin","Antacids","204","125.46"
"1710","OptiMARK","Antifungals","101","114.03"
"1712","Optiray Injection","Hormones","89","64.41"
"1716","Orap","Analgesics","220","34.98"
"1718","Oraqix","Antipsychotics","158","85.65"
"1720","Orencia","Muscle Relaxants","228","121.8"
"1722","Organidin NR","Hypoglycemics","224","20.81"
"1724","Orlaam","Cytotoxics","189","102.86"
"1726","Orphenadrine","Antivirals","14","93.2"
"1730","Ortho-Novum","Antifungals","154","95.56"
"1732","Osmitrol","Corticosteroids","50","42.76"
"1734","Ovcon","Corticosteroids","183","26.34"
"1736","Ovidrel","Corticosteroids","180","78.8"
"1738","Oxaliplatin","Antifungals","243","108.82"
"1740","Oxandrolone","Antihistamines","222","112.02"
"1742","Oxazepam","Antacids","17","65.78"
"1744","Oxiconazole","Expectorant","94","1.51"
"2","Abarelix","Corticosteroids","85","4.02"
"6","Abilify","Vitamins","194","85.23"
"8","Acarbose","Hormones","161","92.19"
"10","Accretropin","Beta-Blockers","25","36.92"
"12","Accupril","Muscle Relaxants","35","102.61"
"14","Acebutolol","Antidepressants","121","35.45"
"16","Acetadote","Antihypertensives","133","105.85"
"22","Aclovate","Anticonvulsants","2","31.47"
"24","Acthrel","Beta-Blockers","248","94.85"
"26","Actimmune","Antineoplastics","115","17.79"
"28","Actisite","Antacids","39","19.39"
"30","Activella","Tranquilizer","57","47.22"
"32","Actos","Antipyretics","220","25.4"
"1746","Oxistat","Sedatives","67","26.02"
"1748","Oxycodone HCl","Diuretics","174","3.43"
"1750","Oxymetholone","Diuretics","14","27.22"
"1752","Oxytetracycline","Antiemetics","68","40.54"
"1754","Oxytrol","Antiarrhythmics","213","22.24"
"1756","Palifermin","Antifungals","126","24.13"
"1760","Pamelor","Antihypertensives","41","116.36"
"1762","Pancrelipase","Laxatives","239","83.63"
"1764","Panhematin","Antibiotics","106","93.95"
"1766","Pantoprazole","Antihistamines","206","67.23"
"1768","Papaverine","Antineoplastics","143","103.36"
"1770","Paraplatin","Muscle Relaxants","195","118.86"
"1772","Paricalcitol","Beta-Blockers","205","53.14"
"1774","Parnate","Antidiarrheals","230","99.41"
"1776","Pataday","Antineoplastics","45","82.72"
"1778","Patanol","Bronchodilators","24","77.4"
"1780","Pazopanib","Tranquilizer","200","49.05"
"1782","Pediapred","Antifungals","153","34.16"
"1783","Pediarix","Decongestants","239","127.01"
"1784","Pediazole","Decongestants","221","66"
"1785","Pediotic","Tranquilizer","222","106.66"
"1786","PEG","Antihypertensives","133","115.54"
"1787","PEG 3350","Sleeping Drugs","53","58.49"
"1788","Peg-Intron","Antibacterials","161","108.41"
"1789","Pegademase Bovine","Antibacterials","226","112.12"
"1790","Peganone","Cold Cures","89","10.25"
"1791","Pegaptanib Sodium","Antihypertensives","229","24.02"
"1792","Pegaspargase","Antiemetics","72","51.46"
"1794","Pegfilgrastim","Antidiarrheals","186","33.77"
"1795","PegIntron","Antivirals","117","44.9"
"1796","Pegvisomant","Antiemetics","106","127.57"
"1797","Pemetrexed","Analgesics","194","95.31"
"1798","Pemoline","Cytotoxics","61","121.46"
"1799","Penciclovir","Antacids","185","81.98"
"1800","Penetrex","Antihypertensives","143","47.27"
"1801","Penicillamine","Anticonvulsants","196","101.61"
"1802","Penicillin VK","Antiemetics","126","89.94"
"1803","Penlac","Decongestants","185","60.41"
"1804","PENNSAID","Sedatives","50","24.48"
"1805","Pentasa","Antidiarrheals","117","67.43"
"1806","Pentobarbital","Antiemetics","168","106.07"
"1807","Pentothal","Antipyretics","230","68.84"
"1808","Pentoxifylline","Anticonvulsants","76","10.09"
"1809","Pepcid","Anticonvulsants","113","135.02"
"1810","Percocet","Antivirals","77","50.09"
"1811","Percodan","Antipyretics","107","111.53"
"1812","Perflutren","Vitamins","202","19.66"
"1813","Perforomist","Sedatives","151","20.82"
"1814","Pergolide Mesylate","Muscle Relaxants","104","23.24"
"1815","Periochip","Cold Cures","11","25.61"
"1816","Periostat","Hormones","29","123.14"
"1817","Permax","Decongestants","102","133.61"
"1818","Permethrin","Barbiturates","85","104.39"
"1819","Perphenazine","Antidepressants","228","132.5"
"1820","Persantine","Antipsychotics","149","2.9"
"1821","Persantine IV","Cold Cures","103","12.36"
"1822","Pexeva","Bronchodilators","47","49.92"
"1823","Pfizerpen","Cold Cures","35","90.68"
"1824","Phenazopyridine","Antidepressants","29","124.64"
"1825","Phenelzine","Antipyretics","39","56.59"
"1826","Phenergan","Antacids","157","26.01"
"1827","Phenobarbital","Diuretics","96","75.96"
"1828","Phenoxybenzamine","Barbiturates","50","54.02"
"1829","Phentermine","Laxatives","17","53.45"
"1830","Phenylephrine HCl","Diuretics","78","50.1"
"1832","Phisohex","Antidiarrheals","151","19.51"
"1833","Phoslo","Antihistamines","106","54.1"
"1834","Phosphate","Diuretics","230","7.89"
"1835","Phosphocol","Antidepressants","74","100.57"
"1836","Phospholine Iodide","Antineoplastics","67","115.17"
"1837","Photofrin","Antacids","71","4.98"
"1838","Phytonadione","Cold Cures","219","60.61"
"1839","Pilocarpine","Cold Cures","47","74.78"
"1840","Pilopine HS","Sleeping Drugs","85","106.43"
"1841","Pimecrolimus","Antidepressants","209","30.39"
"1842","Pimozide","Beta-Blockers","159","34.77"
"1843","Pindolol","Hypoglycemics","113","126.75"
"1844","Pioglitazone Hcl","Antacids","127","131.62"
"1845","Pipracil","Antihypertensives","193","32.17"
"1846","Pirbuterol","Corticosteroids","239","48.32"
"1847","Piroxicam","Bronchodilators","101","39.35"
"1848","Pitavastatin","Antipyretics","6","102.09"
"1849","Pitocin","Cytotoxics","22","2.92"
"1850","Pitressin","Laxatives","95","42.15"
"1851","Plan B","Antihypertensives","6","129.15"
"1852","Plaquenil","Antidiarrheals","48","106.36"
"1853","PlasmaLyte A","Barbiturates","108","36.14"
"1854","Plavix","Cytotoxics","219","37.42"
"1855","Plenaxis","Cold Cures","172","36.67"
"1856","Plendil","Antiemetics","235","22.96"
"1857","Plerixafor","Laxatives","33","114.64"
"1858","Pletal","Sedatives","31","135.05"
"1859","Pliaglis","Antipyretics","100","77.19"
"1860","Plicamycin","Antiemetics","134","119.56"
"1861","Pneumovax","Antipsychotics","245","20.92"
"1862","Podocon-25","Sleeping Drugs","68","98.41"
"1863","Podofilox","Antidepressants","227","28.29"
"1864","Podophyllin","Cytotoxics","219","53.88"
"1865","Polidocanol","Hormones","57","56.66"
"1866","Polifeprosan 20","Sedatives","181","76.85"
"1867","Poliovirus Vaccine","Antihypertensives","19","133.51"
"1869","Polysaccharides","Antibacterials","72","82.53"
"1870","Polythiazide","Hypoglycemics","58","99.07"
"1871","Pondimin","Antidepressants","114","94.32"
"1872","Ponstel","Antacids","62","28.76"
"1873","Poractant Alfa","Corticosteroids","245","3.91"
"1874","Porfimer Sodium","Antineoplastics","91","124.01"
"1875","Posaconazole","Antiarrhythmics","26","133.2"
"1876","Potassium Acetate","Antineoplastics","47","43.22"
"1877","Potassium Chloride","Corticosteroids","36","96.93"
"1878","Potassium Citrate","Antihistamines","136","128.71"
"1879","Pralatrexate","Antibiotics","34","91.49"
"1880","Pramipexole","Decongestants","60","58.19"
"1881","Prandimet","Antifungals","2","66.85"
"1882","Prandin","Antibacterials","101","69.86"
"1883","Prasugrel","Antibacterials","98","25.13"
"1884","Pravachol","Bronchodilators","125","88.28"
"1885","Pravastatin Sodium","Barbiturates","47","86.2"
"1886","Praziquantel","Antipyretics","10","66.23"
"1887","Prazosin HCl","Beta-Blockers","136","41.16"
"1888","Precedex","Bronchodilators","139","33.5"
"1889","Precose","Sleeping Drugs","11","7.69"
"1890","Pred Forte","Corticosteroids","174","42.51"
"1891","Pred-G","Antipyretics","201","99.49"
"1892","Prednicarbate","Antidiarrheals","66","24.59"
"1893","Prednisolone","Antihypertensives","36","23.78"
"1894","Prednisone","Beta-Blockers","24","101.75"
"1895","Prefest","Hormones","54","25.06"
"1896","Pregabalin","Tranquilizer","16","85.74"
"1897","Pregnyl","Vitamins","90","110.3"
"1898","Prelone","Antifungals","132","125.02"
"1899","Premarin","Beta-Blockers","99","20.86"
"1900","Prempro, Premphase","Antipyretics","16","113.39"
"1901","Prepidil","Antiarrhythmics","47","12.14"
"1902","Prevacid","Diuretics","216","132.36"
"1903","Prevnar","Antipyretics","67","129.53"
"1904","Prevpac","Antidepressants","16","5.52"
"1905","Prezista","Antiemetics","186","30.91"
"1906","Prialt","Cold Cures","32","127.11"
"1907","Priftin","Laxatives","94","14.33"
"1908","Prilosec","Sedatives","144","131.75"
"1909","Primacor","Analgesics","105","30.89"
"1910","Primaquine","Barbiturates","206","126.84"
"1911","Primatene Mist","Antibiotics","45","79.84"
"1912","Primaxin I.V.","Analgesics","35","46.24"
"1914","Principen","Barbiturates","198","101"
"1915","Prinivil","Sleeping Drugs","10","72.59"
"1916","Prinzide","Barbiturates","42","105.81"
"1917","Pristiq","Vitamins","78","29.4"
"1918","Privigen","Antihypertensives","113","68.13"
"1919","Proair HFA","Antibiotics","108","86.06"
"1920","Proamatine","Laxatives","67","63.04"
"1922","Procalamine","Barbiturates","220","118.04"
"1923","Procan Sr","Sleeping Drugs","38","97.75"
"1924","Procarbazine","Antidiarrheals","109","47.76"
"1925","Procardia","Cytotoxics","82","104.99"
"1926","Prochlorperazine","Expectorant","169","65.58"
"1927","Procrit","Antipyretics","78","118.07"
"1928","Proctofoam HC","Tranquilizer","85","113.18"
"1930","Proglycem","Expectorant","125","112.9"
"1931","Prograf","Beta-Blockers","62","113.78"
"1932","ProHance","Antihypertensives","82","18.82"
"1933","Prolastin","Antidepressants","101","21.36"
"1934","Proleukin","Sleeping Drugs","102","107.75"
"1935","Prolia","Corticosteroids","77","125.82"
"1936","Prolixin","Laxatives","188","85.77"
"1938","Promethazine","Beta-Blockers","192","62.39"
"1939","Promethazine HCl","Tranquilizer","19","96.45"
"1940","Prometrium","Antipsychotics","152","61.72"
"1941","Pronestyl","Antidiarrheals","216","38.15"
"1942","Propafenone","Barbiturates","181","84.78"
"1943","Propecia","Corticosteroids","174","115.77"
"1944","Propine","Muscle Relaxants","142","57.82"
"1946","Propoxyphene","Hormones","211","119.68"
"1947","Propranolol","Sleeping Drugs","108","78.42"
"1948","Propulsid","Muscle Relaxants","114","76.04"
"1949","Propylthiouracil","Tranquilizer","137","8.27"
"1950","Proquin XR","Diuretics","162","36.83"
"1951","Proscar","Antihypertensives","83","129.09"
"461","Cimetidine","Analgesics","102","51.86"
"1953","Prostigmin","Sleeping Drugs","136","34.63"
"1954","Prostin E2","Hormones","124","109.81"
"1955","Protamine","Muscle Relaxants","128","13.53"
"1956","Protamines","Muscle Relaxants","134","93.1"
"1957","Protirelin","Antacids","145","87.53"
"1959","Protonix I.V.","Corticosteroids","159","67.31"
"1961","Protropin","Antianxiety Drug","157","76.4"
"1962","Proventil HFA","Sedatives","226","115.18"
"1963","Provera","Cold Cures","206","107.46"
"1964","Provigil","Antacids","58","117.1"
"1965","Provisc","Analgesics","122","9.45"
"1967","Prozac","Antianxiety Drug","15","10.68"
"1968","Pseudoephedrine","Antidepressants","140","34.38"
"1969","Psorcon E","Vitamins","29","104.26"
"1970","Pulmozyme","Antineoplastics","194","21.46"
"1971","Purinethol","Sedatives","44","77.36"
"1972","Pylera","Hypoglycemics","44","6.98"
"1973","Pyrazinamide","Laxatives","32","7.44"
"1974","Pyridium","Antianxiety Drug","209","130.08"
"1976","Pyrimethamine","Antipyretics","181","3.91"
"1977","Quadramet","Antihypertensives","145","22.13"
"1978","Qualaquin","Antivirals","223","86.34"
"1979","Quazepam","Muscle Relaxants","218","85.91"
"1980","Questran","Antacids","81","52.56"
"1981","Quinidex","Muscle Relaxants","161","29.24"
"1199","Isotretinoin","Antipyretics","90","3.84"
"1699","Omnipred","Hormones","225","125"
"1711","Optipranolol","Antihistamines","140","133.27"
"1729","Ortho Tri Cyclen","Beta-Blockers","174","41.61"
"1749","Oxycontin","Antifungals","167","21.61"
"1765","Panretin","Antifungals","193","98.89"
"1781","PCE","Vitamins","109","92.64"
"11","AccuNeb","Cold Cures","96","125.39"
"25","Acticin","Beta-Blockers","111","70.76"
"348","Calfactant","Antineoplastics","62","66.07"
"899","Feldene","Antipsychotics","34","84.81"
"732","Duranest","Antianxiety Drug","56","103.18"
"748","Edluar","Expectorant","248","48.91"
"762","Eligard","Antipyretics","16","105.76"
"776","Emgel","Antineoplastics","29","57.99"
"790","Engerix-B","Antianxiety Drug","128","44.25"
"808","Epoetin Alfa","Cytotoxics","78","104.59"
"824","EryPed","Hypoglycemics","247","71.09"
"840","Estrostep 21","Analgesics","115","71.22"
"856","Etidocaine HCl","Bronchodilators","189","53.8"
"876","Exjade","Diuretics","200","1.99"
"2649","Zelnorm","Diuretics","6","133.87"
"2655","Zerit","Antineoplastics","179","125.35"
"2663","Ziconotide","Sleeping Drugs","160","84.55"
"2672","Zmax","Antibacterials","29","70.87"
"2679","Zoloft","Antacids","212","10.86"
"2684","Zonalon","Antipyretics","227","57.65"
"2692","Zyban","Hormones","249","80.19"
"2697","Zylet","Tranquilizer","241","2.52"
"2704","Zyrtec-D","Muscle Relaxants","244","85.88"
"50","Adrenalin","Beta-Blockers","242","3.8"
"66","Albendazole","Antianxiety Drug","231","16.05"
"86","Alglucosidase Alfa","Anticonvulsants","20","82.85"
"368","Cardiolite","Antidepressants","45","85.55"
"387","CeeNU","Antibacterials","170","107.6"
"405","Ceftriaxone","Sedatives","109","103.43"
"419","Ceptaz","Barbiturates","193","40.05"
"433","Cetrorelix","Sedatives","149","72.57"
"449","Chloroquine","Antipsychotics","8","97.61"
"469","Ciprodex","Beta-Blockers","10","52.61"
"483","Cleviprex","Bronchodilators","70","74.21"
"501","Clotrimazole","Antibacterials","220","94.17"
"519","Coly-Mycin S Otic","Bronchodilators","36","2.32"
"2114","Sanctura","Analgesics","98","17.93"
"2121","Santyl","Antipsychotics","49","125.91"
"2128","Seasonale","Antipsychotics","233","134.03"
"2140","Sensorcaine","Antineoplastics","57","49.92"
"2158","Silvadene","Antivirals","162","110.72"
"2172","Slow-K","Expectorant","116","65.92"
"2186","Soma","Decongestants","222","73.81"
"1210","Jantoven","Vitamins","53","74.62"
"1224","Kayexalate","Antiarrhythmics","149","87.02"
"1242","Klonopin","Cytotoxics","98","84.53"
"1256","Lamotrigine","Sedatives","158","42.66"
"1546","Mycamine","Antihistamines","143","112.48"
"1564","Naftifine","Antineoplastics","25","73.4"
"1582","Nascobal","Antidiarrheals","94","134.54"
"1598","NegGram","Antidepressants","166","55.67"
"1616","Nevanac","Hormones","6","120.48"
"1207","Ixiaro","Antiarrhythmics","67","22.82"
"1221","Kantrex","Antidepressants","217","49.53"
"1237","Kineret","Antiemetics","150","95.12"
"1253","Lamictal","Tranquilizer","245","6.2"
"1267","Latisse","Hormones","20","18.36"
"1541","Mumps Vaccine","Analgesics","234","16.37"
"1559","Mytelase","Antidepressants","23","57.16"
"1575","Naratriptan","Expectorant","16","71.37"
"1591","Navelbine","Antidepressants","195","87.65"
"1609","Nesiritide","Cold Cures","89","43.09"
"1623","Nicotrol","Antihypertensives","225","20.35"
"1633","Niravam","Anticonvulsants","142","95.55"
"1641","NitroMist","Antidepressants","158","43.55"
"1649","Norco","Decongestants","105","30.01"
"2272","Talwin","Antihistamines","53","72.22"
"2279","Tapentadol","Antihistamines","48","70.42"
"2288","Tazorac","Antifungals","149","126.58"
"2295","Telbivudine","Bronchodilators","115","132.66"
"2304","Tenecteplase","Tranquilizer","138","40.02"
"2311","Terconazole","Antiemetics","211","60.03"
"2321","Testosterone","Anticonvulsants","73","1.55"
"2331","Thalomid","Hypoglycemics","44","83.36"
"2338","Thioguanine","Antibiotics","63","130.95"
"2481","Ultram","Anticonvulsants","229","31.96"
"2489","Unithroid","Antidepressants","112","85.74"
"2498","Ursodiol","Hypoglycemics","58","127.23"
"2505","Valganciclovir Hcl","Antidepressants","151","114.96"
"2516","Vanos","Vitamins","93","88.13"
"43","Adderall","Antifungals","107","82.15"
"57","Afinitor","Muscle Relaxants","115","5.98"
"75","Aldesleukin","Antianxiety Drug","218","92.83"
"93","Allegra D 24 Hour","Antihistamines","34","124.93"
"1180","Ionsys","Antibiotics","218","88.27"
"1196","Isopto Hyoscine","Vitamins","192","32.45"
"1696","Omeprazole","Corticosteroids","112","102.5"
"1714","Optivar","Tranquilizer","101","69.66"
"1728","Ortho Evra","Antihypertensives","183","89.27"
"4","Abciximab","Analgesics","196","16.09"
"18","Acetic Acid","Decongestants","32","72.37"
"34","Acular LS","Antiemetics","33","104.27"
"1758","Palivizumab","Tranquilizer","102","33.75"
"1921","Procainamide","Cytotoxics","104","19.14"
"1929","Progesterone","Expectorant","223","10.22"
"1937","Promacta","Cytotoxics","133","19.02"
"1945","Propofol","Sleeping Drugs","121","94.61"
"1952","Prosom","Cytotoxics","194","10.78"
"1958","Protonix","Antibiotics","101","9.79"
"1966","Provocholine","Antiemetics","224","78.36"
"1975","Pyridostigmine","Anticonvulsants","225","81.95"
"579","Cytovene","Antibacterials","156","132.84"
"677","Diltiazem Hcl","Antineoplastics","8","108.43"
"821","Ery-Tab","Antihistamines","59","118.17"
"912","Feraheme","Tranquilizer","75","108.03"
"996","Fungizone","Decongestants","165","119.2"
"1069","Helidac","Barbiturates","198","101.96"
"1163","Integrilin","Bronchodilators","102","48.44"
"1741","Oxaprozin","Expectorant","47","66.49"
"907","Fenoglide","Antacids","154","106.76"
"504","Coartem","Antibacterials","97","79.66"
"598","Daypro","Corticosteroids","216","10.51"
"674","Dilaudid","Corticosteroids","199","117.16"
"756","Efudex","Tranquilizer","62","118.64"
"860","Etoposide","Antiemetics","129","128.01"
"2552","Vibativ","Hypoglycemics","219","103.52"
"2602","Warfarin Sodium","Antibacterials","208","82.39"
"2661","Ziagen","Antibiotics","41","107.76"
"42","Adcirca","Antipsychotics","204","33.89"
"187","Arcalyst","Antipsychotics","39","122.58"
"265","Becaplermin","Antiemetics","2","50.04"
"343","Calciferol","Hormones","210","58.7"
"423","Cerezyme","Antihistamines","234","74.62"
"1994","Ramelteon","Anticonvulsants","198","113.43"
"2055","Ribavirin","Corticosteroids","128","90.96"
"2107","Ryzolt","Hormones","245","107.05"
"2144","Serevent Diskus","Antipyretics","44","106.24"
"1264","Lasix","Antiarrhythmics","77","121.11"
"1298","Levoxyl","Expectorant","75","8.83"
"1358","Loxapine Succinate","Antihistamines","47","10.45"
"1452","Methsuximide","Decongestants","233","112.27"
"1558","Mysoline","Antianxiety Drug","91","126.53"
"1241","Klaron","Laxatives","114","19.77"
"1283","Levetiracetam","Laxatives","231","122.84"
"1385","Mandol","Hormones","158","130.13"
"1461","Metoclopramide","Expectorant","113","91.13"
"1549","Mycophenolic Acid","Antidepressants","20","122.44"
"1648","Nor-QD","Antacids","162","116.46"
"1681","Nydrazid","Laxatives","148","107.36"
"2206","Sprycel","Tranquilizer","13","16.31"
"2241","Sumatriptan","Antiemetics","3","118.17"
"2293","Tekturna HCT","Anticonvulsants","109","103.82"
"2383","Tofranil-PM","Antineoplastics","224","123.49"
"2432","Triazolam","Antidepressants","171","114.38"
"2479","Ultiva","Antifungals","215","102.85"
"67","Albenza","Laxatives","98","118.06"
"913","Feridex I.V.","Antifungals","112","7.96"
"993","Fragmin","Antiemetics","56","61.17"
"1068","Hectorol","Antidepressants","97","126.58"
"1162","Intal Nebulizer","Antiemetics","107","81.98"
"20","Aciphex","Bronchodilators","83","121.9"
"1793","Pegasys","Antibacterials","153","103.72"
"1831","Phenytoin","Laxatives","88","30.88"
"1868","Polymyxin B","Antihistamines","222","24.49"
"1913","Primidone","Antifungals","132","69.67"
"1960","Protopic","Cold Cures","157","83.14"
